date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2010-01-25,0,0,0,0,0,0,0,0,1,0,0,2,3,7,8,0,0
2010-01-26,0,0,0,0,0,0,0,0,0,0,3,2,5,10,3,0,0
2010-01-27,0,0,0,0,0,0,0,0,0,0,1,9,0,2,7,0,0
2010-01-28,0,0,0,0,0,1,0,0,0,0,1,4,1,7,8,0,0
2010-01-29,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0
2010-01-30,0,0,0,0,0,0,0,1,1,0,2,4,2,4,0,0,0
2010-01-31,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,0,0
2010-02-01,0,0,0,0,0,0,0,0,1,0,2,2,4,2,5,0,0
2010-02-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0
2010-02-03,0,0,0,0,0,0,0,0,0,0,0,7,4,10,0,0,0
2010-02-04,0,0,0,0,0,0,0,0,0,0,2,2,2,7,1,0,0
2010-02-05,0,0,0,0,1,0,0,0,0,0,0,0,2,12,0,0,0
2010-02-06,0,0,0,0,0,1,0,0,0,0,0,0,1,2,20,0,0
2010-02-07,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0
2010-02-08,0,0,0,0,0,0,0,0,2,0,0,5,1,0,4,0,0
2010-02-09,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0
2010-02-10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0
2010-02-11,0,0,0,0,0,0,0,0,0,0,0,1,3,3,18,0,0
2010-02-12,0,0,0,0,1,2,0,0,0,0,0,1,7,13,0,0,0
2010-02-13,0,0,0,0,0,0,0,0,0,0,0,2,2,1,12,0,0
2010-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-15,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0
2010-02-16,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2010-02-17,0,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,0
2010-02-18,0,0,0,0,0,0,5,0,0,0,0,0,0,7,2,0,0
2010-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
2010-02-20,0,0,0,0,0,3,0,0,0,3,1,0,6,2,1,0,0
2010-02-21,0,0,0,0,0,3,0,0,0,1,0,12,2,4,3,0,0
2010-02-22,0,0,0,0,0,0,0,0,0,0,0,6,1,6,2,0,0
2010-02-23,0,0,0,0,0,0,0,0,2,0,1,5,2,1,2,0,0
2010-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,13
2010-02-25,0,0,0,0,0,1,0,0,0,2,0,5,1,11,6,0,0
2010-02-26,0,0,0,0,0,1,0,0,3,0,1,4,5,0,3,0,0
2010-02-27,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0
2010-02-28,0,0,0,0,0,0,0,0,0,0,0,5,11,0,4,0,0
2010-03-01,0,0,0,0,0,0,0,3,0,0,0,4,2,0,10,0,0
2010-03-02,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,0,0
2010-03-03,0,0,0,0,0,0,0,0,0,1,1,4,0,2,8,0,0
2010-03-04,0,0,0,0,0,1,0,0,2,0,1,6,4,0,4,0,0
2010-03-05,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,0,0
2010-03-06,0,0,0,0,0,0,0,0,2,0,2,1,0,3,1,0,0
2010-03-07,0,0,0,0,0,0,0,0,0,3,0,1,7,5,4,0,0
2010-03-08,0,0,0,0,0,0,0,0,0,1,0,1,7,6,3,0,0
2010-03-09,0,0,0,0,0,0,0,0,0,0,0,1,8,6,2,0,0
2010-03-10,0,0,0,0,0,0,0,0,0,0,0,8,3,6,3,0,0
2010-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12,0,0,0,0,0,0,0,0,0,0,0,7,1,3,6,0,0
2010-03-13,0,0,0,0,0,0,0,0,2,1,2,3,3,3,0,0,0
2010-03-14,0,0,0,0,0,0,0,0,1,0,1,9,1,1,0,0,0
2010-03-15,0,0,0,0,0,0,0,0,0,2,0,0,6,10,1,0,0
2010-03-16,0,0,0,0,0,0,0,0,0,5,0,0,2,3,3,0,0
2010-03-17,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,0
2010-03-18,0,0,0,0,0,0,0,0,0,0,1,0,2,1,13,0,0
2010-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0
2010-03-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
2010-03-21,0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,0,0
2010-03-22,0,0,0,0,0,0,0,0,0,0,0,1,2,1,17,0,0
2010-03-23,0,0,0,0,0,0,0,0,0,0,0,0,1,18,7,0,0
2010-03-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0
2010-03-25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0
2010-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
2010-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0
2010-03-28,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,0
2010-03-29,0,0,0,0,0,0,0,0,0,0,0,2,0,3,8,0,0
2010-03-30,0,0,0,0,0,0,0,0,0,0,1,0,1,3,12,0,0
2010-03-31,0,0,0,0,0,0,0,0,0,0,1,2,1,2,7,0,0
2010-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0
2010-04-02,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,0
2010-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0
2010-04-04,0,0,0,0,0,0,0,0,1,0,4,2,2,2,0,0,0
2010-04-05,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0
2010-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0
2010-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0
2010-04-08,0,0,0,0,0,0,0,0,0,0,0,0,2,3,23,0,0
2010-04-09,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0
2010-04-10,0,0,1,0,0,0,0,0,0,0,0,0,2,0,11,0,0
2010-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0
2010-04-12,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0,0
2010-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0,0
2010-04-14,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,0,0
2010-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0
2010-04-16,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,0,0
2010-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0
2010-04-18,0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,0,0
2010-04-19,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,0,0
2010-04-20,0,0,0,0,0,0,0,0,0,0,0,0,4,2,23,0,0
2010-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0
2010-04-22,0,0,0,0,0,1,0,0,0,0,0,2,0,2,18,0,0
2010-04-23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0
2010-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0
2010-04-25,0,0,0,0,0,0,0,0,0,0,0,0,1,9,12,0,0
2010-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0
2010-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0
2010-04-28,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0
2010-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0
2010-04-30,0,0,0,0,0,1,0,0,0,0,0,0,1,1,16,0,0
2010-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0
2010-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0
2010-05-03,0,0,0,0,0,0,0,0,0,0,0,1,0,8,10,0,0
2010-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,0
2010-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0
2010-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0
2010-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
2010-05-08,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0
2010-05-09,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9,0,0
2010-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0
2010-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0
2010-05-12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17,0,0
2010-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0
2010-05-14,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,0
2010-05-15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,22,0,0
2010-05-16,0,0,0,0,0,1,0,0,0,0,0,0,3,8,15,0,0
2010-05-17,0,0,0,0,0,0,0,0,0,0,0,4,0,6,9,0,0
2010-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0
2010-05-19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0
2010-05-20,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,0
2010-05-21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0
2010-05-22,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0
2010-05-23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0
2010-05-24,0,0,0,0,0,1,0,0,0,0,0,0,3,2,14,0,0
2010-05-25,0,0,0,0,0,0,0,0,0,0,0,0,1,3,22,0,0
2010-05-26,0,0,0,0,0,0,0,0,0,0,0,1,0,6,12,0,0
2010-05-27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0
2010-05-28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0
2010-05-29,0,0,0,0,0,0,0,0,0,0,0,0,4,1,26,0,0
2010-05-30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0
2010-05-31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,31,0,0
2010-06-01,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,0,0
2010-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0
2010-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0
2010-06-04,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0
2010-06-05,0,0,0,0,0,1,0,0,0,0,0,0,1,4,18,0,0
2010-06-06,0,0,0,0,0,0,0,0,0,0,0,0,2,11,17,0,0
2010-06-07,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,0,0
2010-06-08,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0
2010-06-09,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0,0
2010-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-11,0,0,0,0,0,0,0,0,0,0,0,0,3,2,17,0,0
2010-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0
2010-06-13,0,0,0,0,0,1,0,0,0,0,0,1,0,1,19,0,0
2010-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0
2010-06-15,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0
2010-06-16,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,0,0
2010-06-17,0,0,0,0,0,0,0,0,0,0,0,0,1,13,10,0,0
2010-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0
2010-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0
2010-06-20,0,0,0,0,0,1,0,0,0,0,0,0,5,4,20,0,0
2010-06-21,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,0,0
2010-06-22,0,0,0,0,0,0,0,0,0,0,0,1,3,1,25,0,0
2010-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0
2010-06-24,0,0,0,0,0,2,0,0,0,0,0,0,5,5,18,0,0
2010-06-25,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0
2010-06-26,0,0,0,0,0,1,0,0,0,0,0,0,4,3,21,0,0
2010-06-27,0,0,0,0,0,0,0,0,0,0,0,0,6,2,21,0,0
2010-06-28,0,0,0,0,0,0,0,0,0,0,1,0,2,0,13,0,0
2010-06-29,0,0,0,0,0,1,0,0,0,0,0,0,0,8,16,0,0
2010-06-30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0
2010-07-01,0,0,0,0,0,2,0,0,0,0,0,0,3,0,15,0,0
2010-07-02,0,0,0,0,0,1,0,0,0,0,0,0,2,0,13,0,0
2010-07-03,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0
2010-07-04,0,0,0,0,0,4,0,0,0,0,0,0,1,0,16,0,0
2010-07-05,0,0,0,0,0,1,0,0,0,0,0,0,7,1,16,0,0
2010-07-06,0,0,0,0,0,2,0,0,0,0,0,0,0,11,18,0,0
2010-07-07,0,0,0,0,0,2,0,0,0,0,0,0,3,2,19,0,0
2010-07-08,0,0,0,0,0,1,0,0,0,0,0,0,4,4,16,0,0
2010-07-09,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0
2010-07-10,0,0,0,0,0,1,0,0,0,0,0,0,9,2,15,0,0
2010-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0
2010-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0
2010-07-13,0,0,0,0,0,1,0,0,0,0,0,0,3,1,13,0,0
2010-07-14,0,0,0,0,0,1,0,0,0,0,0,0,0,12,13,0,0
2010-07-15,0,0,0,0,0,2,0,0,0,0,0,0,0,7,17,0,0
2010-07-16,0,0,0,0,0,2,0,0,0,0,0,0,2,6,19,0,0
2010-07-17,0,0,0,0,0,2,0,0,0,0,1,0,2,1,25,0,0
2010-07-18,0,0,0,0,0,4,0,0,0,0,0,1,2,1,20,0,0
2010-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0
2010-07-20,0,0,0,0,0,2,0,0,0,0,0,0,2,1,26,0,0
2010-07-21,0,0,0,0,0,1,0,0,0,0,0,0,0,7,13,0,0
2010-07-22,0,0,0,0,0,1,0,0,0,0,0,0,0,12,11,0,0
2010-07-23,0,0,0,0,0,1,0,0,0,0,0,0,6,1,14,0,0
2010-07-24,0,0,0,0,0,3,0,0,0,0,0,2,0,3,28,0,0
2010-07-25,0,0,0,0,0,1,0,0,0,0,0,0,7,1,22,0,0
2010-07-26,0,0,0,0,0,0,0,0,0,0,0,2,4,0,19,0,0
2010-07-27,0,0,0,0,0,0,0,0,0,0,0,1,0,9,19,0,0
2010-07-28,0,0,0,0,0,2,0,0,0,0,0,0,3,2,26,0,0
2010-07-29,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0
2010-07-30,0,0,0,0,0,0,2,0,0,0,0,0,0,4,23,0,0
2010-07-31,0,0,0,0,0,2,0,0,0,0,0,0,0,3,12,0,0
2010-08-01,0,0,0,0,0,0,0,0,0,0,0,0,3,2,21,0,0
2010-08-02,0,0,0,0,0,2,0,0,0,0,0,0,0,7,21,0,0
2010-08-03,0,0,0,0,0,1,0,0,0,0,0,1,0,3,29,0,0
2010-08-04,0,0,0,0,0,2,0,0,0,0,0,0,0,0,29,0,0
2010-08-05,0,0,0,0,0,1,0,0,0,0,0,0,0,12,13,0,0
2010-08-06,0,0,0,0,0,2,0,0,0,0,0,0,0,4,20,0,0
2010-08-07,0,0,0,0,0,2,0,0,0,0,0,0,1,13,17,0,0
2010-08-08,0,0,0,0,0,4,0,0,0,0,0,0,0,2,26,0,0
2010-08-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0
2010-08-10,0,0,0,0,0,1,0,0,0,0,0,0,0,6,15,0,0
2010-08-11,0,0,0,0,0,3,0,0,0,0,0,0,0,8,21,0,0
2010-08-12,0,0,0,0,0,3,0,0,0,0,0,0,0,5,21,0,0
2010-08-13,0,0,0,0,1,3,0,0,0,0,0,0,0,5,16,0,0
2010-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0
2010-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0
2010-08-16,0,0,0,0,0,1,0,0,0,0,0,0,0,3,16,0,0
2010-08-17,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,0,0
2010-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
2010-08-19,0,0,0,0,0,1,0,0,0,0,0,0,0,2,14,0,0
2010-08-20,0,0,0,0,0,1,0,0,0,0,0,0,0,5,14,0,0
2010-08-21,0,0,0,0,0,1,0,0,0,0,0,0,0,7,15,0,0
2010-08-22,0,0,0,0,0,1,0,0,0,0,0,1,0,4,15,0,0
2010-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0
2010-08-24,0,0,0,0,0,2,0,0,0,0,0,0,0,2,25,0,0
2010-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0
2010-08-26,0,0,0,0,0,2,0,0,0,0,0,0,0,17,5,0,0
2010-08-27,0,0,0,0,0,3,0,0,0,0,0,0,3,11,7,0,0
2010-08-28,0,0,0,0,0,1,0,0,0,0,0,0,0,2,22,0,0
2010-08-29,0,0,0,0,0,0,0,0,0,0,0,2,0,4,20,0,0
2010-08-30,0,0,0,0,0,0,0,0,0,0,0,2,0,3,13,0,0
2010-08-31,0,0,0,0,0,1,0,0,0,0,0,1,0,9,14,0,0
2010-09-01,0,0,0,0,2,0,0,0,0,0,0,0,0,5,24,0,0
2010-09-02,0,0,0,0,0,1,0,0,0,0,0,1,3,2,28,0,0
2010-09-03,0,0,0,0,0,1,0,0,0,0,0,2,0,14,29,0,0
2010-09-04,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0
2010-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0
2010-09-06,0,0,0,0,0,1,0,0,0,0,0,0,0,6,22,0,0
2010-09-07,0,0,0,0,0,1,0,0,0,0,0,0,0,7,9,0,0
2010-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0
2010-09-09,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0
2010-09-10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0
2010-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0
2010-09-12,0,0,0,0,0,1,0,0,0,0,0,0,0,11,11,0,0
2010-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0
2010-09-14,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,0,0
2010-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0
2010-09-16,0,0,0,0,0,1,0,0,0,0,0,3,1,2,19,0,0
2010-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0
2010-09-18,0,0,0,0,0,1,0,0,0,0,0,1,0,6,23,0,0
2010-09-19,0,0,0,0,0,1,0,0,0,0,0,1,0,2,14,0,0
2010-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0
2010-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2010-09-22,0,0,0,0,0,0,0,1,3,0,0,4,2,1,5,0,0
2010-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
2010-09-24,0,0,0,0,0,0,0,0,0,2,1,4,3,6,11,0,0
2010-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0
2010-09-26,0,0,0,0,0,0,0,0,0,0,0,3,5,11,9,0,0
2010-09-27,0,0,0,0,0,0,0,0,0,0,3,4,10,13,10,0,0
2010-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0
2010-09-29,0,0,0,0,0,0,0,0,0,1,1,3,4,15,19,0,0
2010-09-30,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,0,0
2010-10-01,0,0,0,0,0,3,0,0,0,0,0,2,1,30,19,0,0
2010-10-02,0,0,0,0,0,3,0,0,0,0,0,8,5,11,16,0,0
2010-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
2010-10-04,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,0,0
2010-10-05,0,0,0,0,0,2,0,0,0,0,0,9,12,18,10,0,0
2010-10-06,0,0,0,0,0,2,0,0,0,0,0,0,1,6,22,0,0
2010-10-07,0,0,0,0,0,3,0,0,0,1,3,10,6,6,22,0,0
2010-10-08,0,0,0,0,0,0,0,0,0,1,2,9,5,10,23,0,0
2010-10-09,0,0,0,0,0,1,0,0,0,0,0,0,5,2,23,0,0
2010-10-10,0,0,0,0,0,0,0,0,0,0,0,26,14,11,0,0,0
2010-10-11,0,0,0,0,0,0,0,0,0,0,0,6,5,9,10,0,0
2010-10-12,0,0,0,0,0,0,0,0,0,0,0,13,4,5,22,0,0
2010-10-13,0,0,0,0,0,0,0,0,0,1,0,7,6,4,17,0,0
2010-10-14,0,0,0,0,0,0,0,0,0,0,0,8,2,19,0,0,0
2010-10-15,0,0,0,0,0,0,0,0,0,0,1,0,3,4,11,0,0
2010-10-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0
2010-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0
2010-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0
2010-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0
2010-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0
2010-10-21,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,0,0
2010-10-22,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,0,0
2010-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
2010-10-24,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13,0,0
2010-10-25,0,0,0,0,0,0,0,0,0,0,0,1,0,7,13,0,0
2010-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0
2010-10-27,0,0,0,0,0,0,0,0,0,2,0,0,0,3,16,0,0
2010-10-28,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,0,0
2010-10-29,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,0,0
2010-10-30,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,0,0
2010-10-31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0
2010-11-01,0,0,0,0,0,0,0,0,0,0,0,4,0,1,16,0,0
2010-11-02,0,0,0,0,0,0,0,0,0,0,0,1,0,2,15,0,0
2010-11-03,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0
2010-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0
2010-11-05,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9,0,0
2010-11-06,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0
2010-11-07,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,0,0
2010-11-08,0,0,0,0,0,0,0,0,0,0,0,5,1,3,12,0,0
2010-11-09,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0
2010-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
2010-11-11,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,0,0
2010-11-12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0
2010-11-13,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,0,0
2010-11-14,0,0,0,0,0,1,0,0,0,0,0,0,1,5,17,0,0
2010-11-15,0,0,0,0,0,0,0,0,0,0,0,1,3,2,15,0,0
2010-11-16,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0
2010-11-17,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0
2010-11-18,0,0,0,0,0,0,0,0,0,0,0,1,1,4,9,0,0
2010-11-19,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,0,0
2010-11-20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0
2010-11-21,0,0,0,0,0,1,0,1,0,0,0,2,0,1,11,0,0
2010-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
2010-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0
2010-11-24,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0
2010-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0
2010-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0
2010-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0
2010-11-28,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,0,0
2010-11-29,0,0,0,0,0,0,0,0,0,0,2,0,0,1,17,0,0
2010-11-30,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,0,0
2010-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19,0,0
2010-12-02,0,0,0,0,0,0,0,0,0,0,0,2,3,3,13,0,0
2010-12-03,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9,0,0
2010-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2010-12-05,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,0,0
